HS Code,Goods Shipped
29329994,"DRUM, STEEL, NON-REMOVABLE HEAD)UN2992, CARBAMATEPESTICIDE, LIQUID, TOXIC, N.O.S.(CARBOSULFAN, CARBOFURAN) , CLASS6.1, III FORLEAK, FIRE, SPILL"
29269029,"1 X 20?´ ST CONTAINER 80 DRUMS ZETACYPERMETHRIN TECNICO FMC EN:VIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, N.O.S"
29359019,"38 BAGS OF BORAL TECNICO UN 3077,ENVIRONMENTALLY HAZARDOUS SUBSTAN:CE,SOLID, N.O.S. (SULFENTRAZONE TECHNICAL) CLASS 9,III"
00330000,"ONE 40´ X 8´ X 9´6"" REEFER CON SLAC 20 CYLINDERS ORGANOMETALLIC SUBSTANCE, LIQUID, PYROPHORIC,WATER-REACTIVE"
84819000,1 CRATE OILWELL EQUIPMENT
29162015,"20´ CONTAINER THAT CONTAINS 68 DRUMS UN 3349, PYRETHROID PESTICIDE, SOLID, TOXIC(BIFENTHRIN TECHNICAL) CLASS 6.1, PG III"
13023900,"ONE 20´ X 8´ X 8´6"" GENERAL PU SLAC 340 PACKAGES 340 BAGS GELCARIN ME 6970 COVERING"
29333999,MEPIQUAT TECNICO CHEMINOVA
29162015,"20´ CONTAINER THAT CONTAINS 68 DRUMS UN 3349, PYRETHROID PESTICIDE, SOLID, TOXIC(BIFENTHRIN TECHNICAL) CLASS 6.1, PG III"
29336991,"ONE 40´ X 8´ X 9´6"" HIGH CUBE SLAC 40 FLEXIBLE IBCS AMETRYN 96% TECH (AMETRINA TECNICO RAINBOW"
38086990,"3840 CARTONS MALATHION, 1000EC, 20L, P*BR, PRODUCED"
38086290,"2880 CARTONS MALATHION, 1000EC,4X5LT,P*BR, PRODUCED"
38086990,"3840 CARTONS MALATHION, 1000EC, 20L, P*BR, PRODUCED"
38086990,"3840 CARTONS MALATHION, 1000EC, 20L, P*BR, PRODUCED"
29329994,"DRUM, STEEL) UN2992, CARBAMATE PESTICIDE, LIQUID,TOXIC, N.O.S. (CARBOSULFAN, CARBOFURAN) , CLASS 6.1, III MARINE POLLUTANT"
29329900,"2X40HC CONTAINER(S) SAID TO 160 PACKAGE CARBAMATE PESTICIDE, LIQU ID, TOXIC (CARBOSULFAN, CARBOFURAN), CLASS 6.1, PG III MARINE POLLUTANT, EMS # F-A, S-A"
38086990,"3840 CARTONS MALATHION, 1000EC, 20L, P*BR, PRODUCED"
29332110,"20 BAGS OF IPRODIONE TECNICO UN 3077, ENVIRONMENTALLY HAZARDOUS SUBSTANCE,SOLID, N.O.S. (IPRODIONE TECHNICAL) CLASS 9,III"
38089199,"CARTONS LOADED ONTO 21 PALLETS LOADED INTO 1 40 HIGH CUBE CONTAINERDIMEXION,400EC"
00330000,"ONE 20´ X 8´ X 8´6"" GENERAL PU SLAC 408 PACKAGES 400 BOXES GELSTAR CL79017 8 BAGS LACTOGEL FX 7720"
29162015,"20´ CONTAINER THAT CONTAINS 68 DRUMS UN 3349, PYRETHROID PESTICIDE, SOLID, TOXIC (BIFENTHRIN TECHNICAL)"
29339959,CARBENDAZIM 98% MIN TECHNICAL CARBENDAZIN TECNICO
29162015,"20´ CONTAINER THAT CONTAINS 68 DRUMS UN 3349, PYRETHROID PESTICIDE, SOLID, TOXIC (BIFENTHRIN TECHNICAL)"
29269023,"1X20  FCL,FCL 45 U.N. COMMA:NCHE TECNICO PYRETHROID PESTICIDE, LIQUID, TOXIC CLASS 6.1, PG III"
29329994,"DRUM, STEEL, NON-REMOVABLE HEAD)UN2992, CARBAMATEPESTICIDE, LIQUID, TOXIC, N.O.S.(CARBOSULFAN, CARBOFURAN) , CLASS6.1, III MARINE POLLUTANT,"
29269029,"INDIAN ORIGIN ZETACYPERMETHRIN TECNICO FMC ENVIRONMENTALLY HAZARDOUS S:UBSTANCE, LIQUID, N.O.S INDIAN ORIGIN ZETACYPERMETHRIN TECNICO FMC ENVIRONMENTALLY HAZARDOUS S:UBSTANCE, LIQUID, N.O.S CLASS 9, UN 3082 , PG III"
29339969,"20 PALLETS LOADED INTO 1 40´HIGH CUBE CONTAINER FLUTRIAFOL TECH 20 BAGS OF FLUTRIAFOL TECH UN3077, ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, N.O.S. (FLUTRAFOL TECHNICAL) CLASS 9,III"
38089329,32 BULK AGRICULTURAL HERBICIDE
39120000,"ONE 40´ X 8´ X 9´6"" HIGH CUBE SLAC 61 BOXES MICROCRYSTALLINE CELLULOSE AND CARBOXYMETHYLCELLULOSE SODIUM."
38089329,32 PACKAGES AGRICULTURAL HERBICIDE
29280090,CONTAINS 60 BAGS LUCKY TECNICO CONSAGRO KRESOXIM-METHYL TECHNICAL
29162015,"20´ CONTAINER THAT CONTAINS 68 DRUMS UN 3349, PYRETHROID PESTICIDE, SOLID, TOXIC(BIFENTHRIN TECHNICAL"
29329994,"DRUM, STEEL) UN2992, CARBAMATE PESTICIDE, LIQUID,TOXIC, N.O.S CARBOSULFAN, CARBOFURAN)"
29329994,"DRUM, STEEL) UN2992, CARBAMATE PESTICIDE, LIQUID,TOXIC, N.O.S. CARBOSULFAN, CARBOFURAN)"
29339969,"20 PALLETS LOADED INTO 1 40´HIGH CUBE CONTAINER FLUTRIAFOL TECH 20 BAGS OF FLUTRIAFOL TECH UN3077, ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, N.O.S. (FLUTRAFOL TECHNICAL) CLASS 9,III"
38086990,"4 40´CONTAINER(S) 3840 CT MALATHION, 1000EC, 20L, P*BR, PRODUCED 960 CARTONS EACH CONTAINING 20 LITERS"
29339969,"20 PALLETS LOADED INTO 1 40´HIGH CUBE CONTAINER FLUTRIAFOL TECH 20 BAGS OF FLUTRIAFOL TECH UN3077, ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, N.O.S. (FLUTRAFOL TECHNICAL) CLASS 9,III"
29339969,"20 PALLETS LOADED INTO 1 40´HIGH CUBE CONTAINER FLUTRIAFOL TECH 20 BAGS OF FLUTRIAFOL TECH UN3077, ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, N.O.S. (FLUTRAFOL TECHNICAL) CLASS 9,III"
29339969,"20 PALLETS LOADED INTO 1 40´HIGH CUBE CONTAINER FLUTRIAFOL TECH 20 BAGS OF FLUTRIAFOL TECH UN3077, ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, N.O.S. (FLUTRAFOL TECHNICAL) CLASS 9,III"
38089199,"2 40 H,C CONTAINER CONTAINING 30 INTERMEDIATE BULK C UN3082, ENVIRONMENTALLY   HAZARDOUS SUBSTANCE, LIQUID,   N.O.S., (CADUSAFOS)   CLASS 9, III,"
38089199,"2 40 H,C CONTAINER CONTAINING 32 BULK UN3082, ENVIRONMENTALLY   HAZARDOUS SUBSTANCE, LIQUID,   N.O.S., (CADUSAFOS)   CLASS 9, III"
38089199,"2 40 H,C CONTAINER CONTAINING 32 INTERMEDIATE BULK C   CONTAINING   UN3082, ENVIRONMENTALLY   HAZARDOUS SUBSTANCE, LIQUID,   N.O.S., (CADUSAFOS)   CLASS 9, III"
38089329,"240 H,C CONTAINER CONTAINING 32 PACKAGES AGRICULTURAL HERBICIDE NLR"
38089199,"2 40 H,C CONTAINER CONTAINING 32 BULK UN3082, ENVIRONMENTALLY   HAZARDOUS SUBSTANCE, LIQUID,   N.O.S., (CADUSAFOS)   CLASS 9, III"
38089199,"2 40 H,C CONTAINER CONTAINING 32 BULK UN3082, ENVIRONMENTALLY   HAZARDOUS SUBSTANCE, LIQUID,   N.O.S., (CADUSAFOS)   CLASS 9, III"
38089329,"1 40 H,C CONTAINER CONTAINING 16 INTERMEDIATE BULK NON-HAZARDOUS AGRICULTURAL HERBICIDE"
38089199,"2 40 H,C CONTAINER CONTAINING 32 BULK UN3082, ENVIRONMENTALLY   HAZARDOUS SUBSTANCE, LIQUID,   N.O.S., (CADUSAFOS)   CLASS 9, III"
29349939,CONTAINS 40 BAGS FENOXAPROP-P-ETHYL TECH CLASS 9
29333929,"IMIDACLOPRID TECNICO ENVIRONMENTALLY HAZARDOUS SUBSTANCE WOVEN PLASTICS IBC, COATED´"
29329994,"160 STEEL DRUM   2X40HC CONTAINER(S) SAID TO   CONTAIN:UN2992, CARBAMATE PESTICIDE, LIQU  ID, TOXIC,  (CARBOSULFAN, CARBOFURAN), CLASS  6.1, PG III"
29339969,"ONE 20´ X 8´ X 8´6"" GENERAL PU SLAC 40 DRUMS OF CARFENTRAZONE-ETHYL TECHNICAL CARFENTRAZONE-ETHYL MARINE POLLUTANT"
29329994,"UN2992, CARBAMATE PESTICIDE, LIQUID,TOXIC, N.O.S. (CARBOSULFAN, CARBOFURAN) , CLASS 6.1, III DRUM, STEEL) UN2992, CARBAMATE PESTICIDE, LIQUID,TOXIC, N.O.S. (CARBOSULFAN, CARBOFURAN) , CLASS 6.1, III"
38086990,16 PACKAGES CONTAINING PLASTIC BAG COVERIS
29269029,"1X20? FCL,FCL 80 U.N. APPROVED M.S. DRUMS INDIAN ORIGIN ZETACYPERMETHRI:N TECNICO FMC ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, N.O.S CLASS: 9, UN 3082 , PG III"
29269029,"1X20  FCL,FCL 80 U.N. APPROVED M.S. DRUMS INDIAN ORIGIN ZETACYPERMETHR:IN TECNICO FMC ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, N.O.S CLAS:S 9, UN 3082 , PG III"
38086990,"4 40´CONTAINER(S) MALATHION, 1000EC, 20L, P*BR, PRODUCED 3840 CARTONS EACH CONTAINING 20 LITERS"
29332110,"20 BAGS IPRODIONE TECNICO UN 3077, ENVIRONMENTALLY HAZARDOUS SUBSTANCE,SOLID, N.O.S. (IPRODIONE TECHNICAL) CLASS 9,III"
38086990,"4 40´CONTAINER(S) MALATHION, 1000EC, 20L, P*BR, PRODUCED 3840 CARTONS EACH CONTAINING 20 LITERS"
29339969,"20 BAGS 1 40´HIGH CUBE CONTAINER FLUTRIAFOL TECH OF FLUTRIAFOL TECH ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, FLUTRAFOL TECHNICAL"
29332110,"20 BAGS IPRODIONE TECNICO UN 3077, ENVIRONMENTALLY HAZARDOUS SUBSTANCE,SOLID, N.O.S. (IPRODIONE TECHNICAL) CLASS 9,III"
38086290,"1 40´HIGH CUBE CONTAINER MALATHION, 1000EC, 12X1L,P CM 1470 CARTONS OF EACH 12X1 LITERS"
29339959,CARBENDAZIM 98% TC (CARBENDAZIN TECNICO)
38086990,"2880 CARTONS 40´CONTAINER MALATHION, 1000EC, 20L, P*BR, PRODUCED 960 CARTONS EACH CONTAINING 20 LITERS"
29339969,"1 40´HIGH CUBE CONTAINER FLUTRIAFOL TECH 20 BAGS OF FLUTRIAFOL TECH UN3077, ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, N.O.S. (FLUTRAFOL TECHNICAL) CLASS 9,III,MARINE POLLUTANT"
38089329,32 INTERMEDIATE BULK C CONTAINING AGRICULTURAL HERBICIDE NLR
38089300,"1 40 H,C CONTAINER CONTAINING 16 INTERMEDIATE BULK C CONTAINING NON-HAZARDOUS AGRICULTURAL HERBICIDE 1 40 H,C CONTAINER CONTAINING 16 INTERMEDIATE BULK C CONTAINING NON-HAZARDOUS AGRICULTURAL HERBICIDE"
38086990,"004 40´CONTAINER(S) 3,840 CARTONS UN 3082 , ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, N.O.S. (MALATHION,  1000EC, 20L, P*BR, PRODUCED) ,  CLASS 9  , PG III ,"
29333999,MEPIQUAT TECNICO CHEMINOVA
29339959,CARBENDAZIM 98% MIN TECHNICAL CARBENDAZIN TECNICO
29201990,DIETHYL-FENIL-FOSFOROTIOATO
38086990,"3840 CARTONS MALATHION, 1000EC, 20L, P*BR, PRODUCED"
38086990,"002 40´CONTAINER(S) 40 IBC CONTAINER MALATHION, 1170UL, 1000L, P*PRODUCED UN 3082 , ENVIRONMENTALLY HAZARDOUS  SUBSTANCE, LIQUID, N.O.S.  (MALATHION)  , CLASS 9  , PG III ,"
38086990,"004 20´CONTAINER(S) 80 IBC CONTAINER MALATHION, 1170UL, 1000L P*PRODUCED UN 3082 , ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, N.O.S. (MALATHION) , CLASS 9 , PG III"
38089299,"003 40´CONTAINER(S) 2,000 CARTONS ZIGNAL,500SC,4X5L,P*PRODUCED UN3082, ENVIRONMENTALLY HAZARDOUS  ARIMEX NCM SUBSTANCE ,LIQUID, N.O.S. (FLUAZINAM) 9, III"
38089299,"03 40´ X 8´ X 8´6"" GENERAL PU SLAC 2,000 CARTONS ZIGNAL,500SC,4X5L,P*PRODUCED UN3082, ENVIRONMENTALLY HAZARDOUS SUBSTANCE ,LIQUID, N.O.S. (FLUAZINAM) 9, III 800 CARDBORD BOXES (4G) EACH WITH 4X5 LTR ON 20 CP-PALLETS"
38086990,"004 40´CONTAINER(S) 80 PALLETS MALATHION, 1170UL, 1000L, P*PRODUCED UN 3082 , ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, N.O.S. (MALATHION) , PG III"
29359019,"ONE 40´ X 8´ X 8´6"" GENERAL PU SLAC 38 BAGS OF BORAL TECNICO UN 3077,ENVIRONMENTALLY HAZARDOUS SUBSTANCE,SOLID, N.O.S. (SULFENTRAZONE TECHNICAL) CLASS 9,III,MARINE POLLUTANT EMS# F -A , S-F"
29339969,"ONE 20´ X 8´ X 8´6"" GENERAL PU SLAC 40 DRUMS 40 DRUMS OF CARFENTRAZONE-ETHYL UN3082, ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, N.O.S (CARFENTRAZONE-ETHYL) CLASS 9, III, MARINE POLLUTANT"
38089299,"03 20´CONTAINER(S) 2000 CARTONS ZIGNAL,500SC,4X5L"
29269029,"1X20 FCL,FCL 80 U.N. APPROVED M.S. DRUMS INDIAN ORIGIN ZETACYPERMETHR:IN TECNICO FMC ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, N.O.S CLAS:S 9, UN 3082 , PG III"
38089199,"16 1 40 H,C CONTAINER CONTAINING 16 INTERMEDIATE BULK C CONTAINING UN3082, ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, N.O.S. CADUSAFOS)"
38089199,"7 PCE 1 20 CONTAINER CONTAINING 7 INTERMEDIATE BULK C ONTAINING UN3082, ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, N.O.S. CADUSAFOS)"
38089329,"32 PCE 1 40 H,C CONTAINER CONTAINING 16 INTERMEDIATE BULK C CONTAINING NON-HAZARDOUS AGRICULTURAL HERBICIDE NLR"
38089299,"003 40´CONTAINER(S) 2,000 CARTONS ZIGNAL,500SC,4X5L,P*PRODUCED UN3082, ENVIRONMENTALLY HAZARDOUS SUBSTANCE ,LIQUID, N.O.S.  3808.92.99 (FLUAZINAM) 9, III"
38089329,"002 40´CONTAINER(S) 1,400 CARTONS LOOP, 240SC, 12X1L, P*CM UN 3082 , ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, N.O.S. (LOOP, 240SC, 12X1L, P*CM) , CLASS 9 , PG III"
29329994,"2X40HC CONTAINER(S) SAID TO 160 STEEL DRUM CARBAMATE PESTICIDE, LIQU ID, TOXIC, N.O.S. (CARBOSULFAN, CARBOFURAN) , CLASS"
29329994,"02 40´ X 8´ X 8´6"" GENERAL PU SLAC 160 STEEL DRUMS UN2992, CARBAMATE PESTICIDE LIQUID, TOXIC, N.O.S. (CARBOSULFAN CARBOFURAN) , CLASS 6.1, III"
29329994,"2X40HC CONTAINER(S) SAID TO 160 STEEL DRUM CONTAIN:UN2992, CARBAMATE PESTICIDE, LIQU ID, TOXIC, N.O.S. CARBOSULFAN, CARBOFURAN) , CLASS 6.1, III"
29329994,"(DRUM, STEEL) UN2992, CARBAMATE PESTICIDE, LIQUID,TOXIC, N.O.S. (CARBOSULFAN, CARBOFURAN) , CLASS 6.1, III"
73070000,2 BOXES PARTS OF EXCAVATING MACHINES
29329994,"DRUM, STEEL) UN2992, CARBAMATE PESTICIDE, LIQUID,TOXIC, N.O.S. (CARBOSULFAN, CARBOFURAN) , CLASS 6.1, III"
29329994,"DRUM, STEEL) UN2992, CARBAMATE PESTICIDE, LIQUID,TOXIC, N.O.S. (CARBOSULFAN, CARBOFURAN) , CLASS 6.1, III"
38086990,"4 40´HIGH CUBE CONTAINER 3840 CARTONS MALATHION, 1000EC, 20L, P*BR, PRODUCED"
38086990,"4 40´HIGH CUBE CONTAINER 3840 CARTONS MALATHION, 1000EC, 20L, P*BR, PRODUCED"
38086990,"3 40´HIGH CUBE CONTAINER 2880 CARTONS MALATHION, 1000EC, 20L,"
39123100,250 BAG 7 PALLETS 250 BAGS FMC SD 600
38086990,"4 40´HIGH CUBE CONTAINER 3840 CARTONS MALATHION, 1000EC, 20L, P*BR, PRODUCED"
38086990,2 40´HIGH CUBE CONTAINER 3740 CARTONS MALATHION UL 2X10L
38089329,"1 40 H,C CONTAINER CONTAINING 32 PCE NON-HAZARDOUS AGRICULTURAL HERBICIDE"
38089199,"32 PCE 1 40 H,C CONTAINER CONTAINING   16 INTERMEDIATE BULK C   CONTAINING   UN3082, ENVIRONMENTALLY   HAZARDOUS SUBSTANCE, LIQUID,   N.O.S.   (CADUSAFOS) AGRICULTURAL HERBICIDE"
38089199,"32 PCE 1 40 H,C CONTAINER CONTAINING   16 PIECE(S)   CONTAINING   UN3082, ENVIRONMENTALLY   HAZARDOUS SUBSTANCE, LIQUID,   N.O.S.   (CADUSAFOS) AGRICULTURAL INSECTICIDE"
38089329,"1 40 CONTAINER CONTAINING 16 PCE UN3082, ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID,"
38089199,"32 PCE 1 40 H,C CONTAINER CONTAINING   16 INTERMEDIATE BULK C   CONTAINING   UN3082, ENVIRONMENTALLY   HAZARDOUS SUBSTANCE, LIQUID,   N.O.S.   (CADUSAFOS) AGRICULTURAL INSECTICIDE"
38089300,32 CONTAINING NON-HAZARDOUS AGRICULTURAL HERBICIDE
38089329,"1 40 H,C CONTAINER CONTAINING 2 PCE NON-HAZARDOUS AGRICULTURAL HERBICIDE"
38089300,31 CONTAINING NON-HAZARDOUS AGRICULTURAL HERBICIDE
38089329,"1 40 H,C CONTAINER CONTAINING 28 PCE NON-HAZARDOUS AGRICULTURAL HERBICIDE"
38089300,32 CONTAINING NON-HAZARDOUS AGRICULTURAL HERBICIDE
38089329,"1 40 H,C CONTAINER CONTAINING NON-HAZARDOUS AGRICULTURAL HERBICIDE 32 PCE"
38089199,"32 PCE 1 40 H,C CONTAINER CONTAINING   16 INTERMEDIATE BULK C   CONTAINING   UN3082, ENVIRONMENTALLY   HAZARDOUS SUBSTANCE, LIQUID,   N.O.S.   (CADUSAFOS) AGRICULTURAL HERBICIDE"
38089300,32 CONTAINING NON-HAZARDOUS AGRICULTURAL HERBICIDE
38089199,"32 PCE 1 40 H,C CONTAINER CONTAINING   16 INTERMEDIATE BULK C   CONTAINING   UN3082, ENVIRONMENTALLY   HAZARDOUS SUBSTANCE, LIQUID,   N.O.S.   (CADUSAFOS) AGRICULTURAL INSECTICIDE"
38089329,"1 40 H,C CONTAINER CONTAINING 32 PCE NON-HAZARDOUS AGRICULTURAL HERBICIDE"
38089329,"1 40 H,C CONTAINER CONTAINING 32 PCE NON-HAZARDOUS AGRICULTURAL HERBICIDE"
38086290,"004 40´HIGH CUBE CONTAINER 3,840 CARTONS MALATHION, 1000EC, 4X5L, P*BR, PRODUCED UN 3082 , ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, N.O.S.  (MALATHION,  1000EC, 4X5L, P*BR, PRODUCED) ,  CLASS 9  , PG III"
38089199,"1 40´CONTAINER(S) 1,400 CARTONS 21 PALLETS LOADED NEXIDE,150CS,12X1L,P*PRODUCED UN 3082 , ENVIRONMENTALLY SUBSTANCE, LIQUID, N.O.S. (NEXIDE 150CS, 12X1L,P*PRODUCE) , PG III"
38086990,"004 40´HIGH CUBE CONTAINER 3,840 CARTONS MALATHION, 1000EC, 20L, P* PRODUCED UN 3082 , ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, N.O.S (MALATHION, 1000EC, 20L, P*BR, PRODUCED) ,"
00330000,FMC 19 SHEET RESINS FLANGES E PLACAS TRANSDUTOR DE PRESSAO ACUMULADOR E PARTES -SENSORES -BOMBAS E PARTES PARTES MOTOR HIDRAULICO SUPORTE -SUPORTE CONEXOES DE POLIPROPILENO VALVULAS JUNTA
39120000,"002 40´ X 8´ X 9´6"" HIGH CUBE SLAC 50 PALLETS CROSCARMELLOSE SODIUM"
38089299,"003 20´CONTAINER(S) 2,000 CARTONS ZIGNAL,500SC,4X5L,P*PRODUCED UN3082, ENVIRONMENTALLY HAZARDOUS SUBSTANCE ,LIQUID, N.O.S. (FLUAZINAM) 9, III,"
29329994,"2X40HC CONTAINER 160 PACKAGE CONTAIN:UN2992, CARBAMATE PESTICIDE, LIQU  ID, TOXIC, N.O.S.  (CARBOSULFAN, CARBOFURAN) , CLASS  6.1, III"
29329994,"2X40HC CONTAINER 160 PACKAGE CONTAIN:UN2992, CARBAMATE PESTICIDE, LIQU  ID, TOXIC, N.O.S.  (CARBOSULFAN, CARBOFURAN) , CLASS  6.1, III"
29329994,"2X40HC CONTAINER 160 PACKAGE CONTAIN:UN2992, CARBAMATE PESTICIDE, LIQU  ID, TOXIC, N.O.S.  (CARBOSULFAN, CARBOFURAN) , CLASS  6.1, III"
29329994,"STEEL UN2992, CARBAMATE PESTICIDE, LIQUID, TOXIC, N.O.S. (CARBOSULFAN, CARBOFURAN) , CLASS 6.1,III MARINE POLLUTANT"
29329994,"UN2992, CARBAMATE PESTICIDE, LIQUID,TOXIC, N.O.S. (CARBOSULFAN, CARBOFURAN) , CLASS 6.1, III MARINE POLLUTANT"
29329994,"). UN2992, CARBAMATEPESTICIDE, LIQUID, TOXIC, N.O.S. (CARBOSULFAN, CARBOFURAN) , CLASS 6.1, III MARINE POLLUTANT"
29329994,"UN2992, CARBAMATE PESTICIDE, LIQUID,TOXIC, N.O.S. (CARBOSULFAN, CARBOFURAN) , CLASS 6.1, III MARINE POLLUTANT"
29329994,"UN2992, CARBAMATE PESTICIDE, LIQUID,TOXIC, N.O.S. (CARBOSULFAN, CARBOFURAN) , CLASS 6.1, III MARINE POLLUTANT"
38086990,39 PACKAGE PLASTIC BAG
39129031,13 PALLET (207 BOXES) MICROCRYSTALLINE CELLULOSE
39129031,36 PALLETS (631 BOXES) MICROCRYSTALLINE CELLULOSE
38089329,"2 40 H,C CONTAINER CONTAINING 32 INTERMEDIATE INTERMEDIATE BULK CONTAINING NON-HAZARDOUS AGRICULTURAL HERBICIDE"
38089329,"2 40 H,C CONTAINER CONTAINING 31 INTERMEDIATE NON-HAZARDOUS AGRICULTURAL HERBICIDE"
38089300,"2 40 H,C CONTAINER CONTAINING 32 INTERMEDIATE INTERMEDIATE BULK CONTAINING NON-HAZARDOUS AGRICULTURAL HERBICIDE"
38089329,"2 40 H,C CONTAINER CONTAINING 32 INTERMEDIATE BULK C CONTAINING AGRICULTURAL HERBICIDE NLR"
38089329,"2 INTERMEDIATE 40´ H,C CONTAINER THAT CONTAIN BULK CONTAINER NON-HAZARDOUS AGRICULTURAL HERBICIDE"
38086990,"004 40´HIGH CUBE CONTAINER 3,840 CARTONS MALATHION, 1000EC, 20L, P*BR PRODUCED UN 3082 , ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, N.O.S.  (MALATHION,  1000EC, 20L, P*BR, PRODUCED) ,  CLASS 9  , PG III"
38089299,"1 40´CONTAINER(S) 800 CARTONS ZIGNAL,500SC,4X5L,P*PRODUCED UN3082, ENVIRONMENTALLY HAZARDOUS SUBSTANCE ,LIQUID, (FLUAZINAM) 9, III"
38086290,"004 40´HIGH CUBE CONTAINER 3,840 CARTONS MALATHION, 1000EC, 4X5L, PRODUCED UN 3082 , ENVIRONMENTALLY HAZARDOUS  SUBSTANCE, LIQUID, N.O.S. (MALATHION, 1000EC, 4X5L, P*BR, PRODUCED) , CLASS 9 , PG III"
38086990,"004 40´HIGH CUBE CONTAINER 3,840 CARTONS MALATHION, 1000EC, 20L, P*BR PRODUCED UN 3082 , ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, N.O.S.  (MALATHION,  1000EC, 20L, P*BR, PRODUCED) ,  CLASS 9  , PG III"
38089299,"003 40´CONTAINER(S) 2,000 CARTONS ZIGNAL,500SC,4X5L,P*PRODUCED UN3082, ENVIRONMENTALLY HAZARDOUS SUBSTANCE ,LIQUID, N (FLUAZINAM) 9, III, MARINE POLLUTANT F-AS-F"
38086990,"004 40´HIGH CUBE CONTAINER 3,840 CARTONS MALATHION, 1000EC, 20L, P*BR PRODUCED UN 3082 , ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, N.O.S.  (MALATHION,  1000EC, 20L, P*BR, PRODUCED) ,  CLASS 9  , PG III"
13023910,20´ CONTAINER 360 BOXES ON 20 PALLETS VISCARIN PS 223
29329994,"UN2992, CARBAMATE PESTICIDE, LIQUID,TOXIC, N.O.S. (CARBOSULFAN, CARBOFURAN) , CLASS 6.1, III"
29329994,"UN2992, CARBAMATE PESTICIDE, LIQUID,TOXIC, N.O.S. (CARBOSULFAN, CARBOFURAN) , CLASS 6.1, III"
29329994,"UN2992, CARBAMATE PESTICIDE, LIQUID,TOXIC, N.O.S. (CARBOSULFAN, CARBOFURAN) , CLASS 6.1, III"
29329994,"UN2992, CARBAMATE PESTICIDE, LIQUID,TOXIC, N.O.S. (CARBOSULFAN, CARBOFURAN) , CLASS 6.1, III"
29269029,"INDIAN ORIGIN ZETACYPERMETHRIN TECNICO FMC ENVIRONMENTALLY HAZARDOUS S:UBSTANCE, LIQUID, N.O.S CLASS 9, UN 3082 , PG III"
29339969,"1 40´HIGH CUBE CONTAINER 20 PALLETS 20 BAGS OF FLUTRIAFOL TECH UN3077, ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, N.O.S. (FLUTRAFOL TECHNICAL)"
29339969,"ONE 20´ X 8´ X 8´6"" GENERAL PU SLAC 40 DRUMS OF CARFENTRAZONE-ETHYL TECHNICAL"
38089329,"1 40 H,C CONTAINER CONTAINING 32 BLK NON-HAZARDOUS AGRICULTURAL HERBICIDE"
38089329,"1 40 H,C CONTAINER CONTAINING 32 BLK NON-HAZARDOUS AGRICULTURAL HERBICIDE"
39129000,"ONE 40´ X 8´ X 8´6"" GENERAL PU SLAC 475 BOXES & 200 BAGS ON 35 WOODEN PALLETS MICROCRYSTALLINE CELLULOSE"
38089329,"32 BLK 1 40 H,C CONTAINER CONTAINING NON-HAZARDOUS AGRICULTURAL HERBICIDE"
38089329,"1 40 H,C CONTAINER CONTAINING 32 BLK CONTAINING NON-HAZARDOUS AGRICULTURAL HERBICIDE"
38089329,"1 40 H,C CONTAINER CONTAINING 32 INTERMEDIATE BULK C NON-HAZARDOUS AGRICULTURAL HERBICIDE"
38086990,"004 40´HIGH CUBE CONTAINER 3,840 CARTONS MALATHION, 1000EC, 20L, P* PRODUCED UN 3082 , ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, N.O.S (MALATHION, 1000EC, 20L, P*BR, PRODUCED) ,"
29329994,"002 X 40´ X 8´ X 8´6"" GENERAL PU SLAC 160 DRUM, STEEL UN2992, CARBAMATE PESTICIDE LIQUID, TOXIC, N.O.S (CARBOSULFAN, CARBOFURAN) , CLASS 6.1, III"
